"year","size","farmStay","habFact","ppue","catch"
27,0.7,4,1,9.39914478657383,278536.528666597
28,0.7,4,1,9.40496084415416,278631.900870527
29,0.7,4,1,9.41010232321731,278682.362956601
30,0.7,4,1,9.41402554831732,278702.06067125
31,0.7,4,1,9.41665927059955,278702.824801454
32,0.7,4,1,9.41817267765668,278693.46789723
33,0.7,4,1,9.4188276096539,278679.96526153
34,0.7,4,1,9.41889105088343,278665.967547195
35,0.7,4,1,9.41859185880316,278653.42196522
36,0.7,4,1,9.41810513200561,278643.135613221
37,0.7,4,1,9.4175525721998,278635.225532174
38,0.7,4,1,9.41701054996881,278629.442742785
39,0.7,4,1,9.41652081863959,278625.386675741
40,0.7,4,1,9.4161009713899,278622.634006507
41,0.7,4,1,9.41575332406294,278620.807035076
42,0.7,4,1,9.41547392848507,278619.614846991
43,0.7,4,1,9.41525441725032,278618.842018043
44,0.7,4,1,9.41508484430853,278618.336410569
45,0.7,4,1,9.41495532821225,278617.994969405
46,0.7,4,1,9.41485697987505,278617.750900985
47,0.7,4,1,9.4147822895302,278617.562892052
48,0.7,4,1,9.4147252213145,278617.406859491
49,0.7,4,1,9.41468111809249,278617.26984626
50,0.7,4,1,9.41464650332831,278617.145657921
2,0.7,4,2,18.1042974803516,319112.501956572
3,0.7,4,2,17.71653092808,314010.647345109
4,0.7,4,2,17.3434447503972,309972.971742412
5,0.7,4,2,16.991315296066,306743.75617414
6,0.7,4,2,16.6656571382512,304153.000113396
7,0.7,4,2,16.3702117210169,302066.861411934
8,0.7,4,2,16.1067267225085,300379.403759004
9,0.7,4,2,15.8751848059602,299006.864749785
10,0.7,4,2,15.6742239763727,297886.335315181
11,0.7,4,2,15.5015913463437,296968.491481103
12,0.7,4,2,15.3545385213231,296214.383779668
13,0.7,4,2,15.2301271680323,295593.179253152
14,0.7,4,2,15.125444338195,295080.335969131
15,0.7,4,2,15.0377406616062,294656.198820146
16,0.7,4,2,9.48130072224777,229028.414290595
17,0.7,4,2,9.03775089010541,224638.038960052
18,0.7,4,2,8.70108200331597,222033.491205693
19,0.7,4,2,8.47902629520353,221017.913553052
20,0.7,4,2,8.33459986892303,220777.008992015
21,0.7,4,2,8.25676464201649,221097.082767704
22,0.7,4,2,8.22476499249862,221655.417310121
23,0.7,4,2,8.22442478672023,222297.785508602
24,0.7,4,2,8.24343930376831,222917.231305535
25,0.7,4,2,8.27256026147346,223458.709054555
26,0.7,4,2,8.30516849947559,223899.654192877
27,0.7,4,2,8.33704238390931,224240.203271929
28,0.7,4,2,8.36581836217407,224492.494136535
29,0.7,4,2,8.39044133274614,224673.549224738
30,0.7,4,2,8.41073201850149,224800.697793245
31,0.7,4,2,8.42700886502249,224889.048080048
32,0.7,4,2,8.43982511295789,224950.59465512
33,0.7,4,2,8.44979890478094,224994.204969187
34,0.7,4,2,8.45751695189081,225026.076942446
35,0.7,4,2,8.46348747621452,225050.330414999
36,0.7,4,2,8.46812521470534,225069.583001917
37,0.7,4,2,8.47175439073203,225085.428598143
38,0.7,4,2,8.47462059244727,225098.80322818
39,0.7,4,2,8.47690567935197,225110.24497486
40,0.7,4,2,8.47874242743241,225120.067845892
41,0.7,4,2,8.48022740875088,225128.471082353
42,0.7,4,2,8.48143856409483,225135.625163639
43,0.7,4,2,8.48243325207808,225141.680535215
44,0.7,4,2,8.48325423267791,225146.774688538
45,0.7,4,2,8.48393394616993,225151.034454846
46,0.7,4,2,8.48449752467218,225154.576341978
47,0.7,4,2,8.48496484686453,225157.505998699
48,0.7,4,2,8.48535196791731,225159.917953539
49,0.7,4,2,8.4856721107405,225161.895730068
50,0.7,4,2,8.48593631081465,225163.512151469
2,0.7,4,3,18.1042974803516,319112.501956572
3,0.7,4,3,17.71653092808,314010.647345109
4,0.7,4,3,17.3434447503972,309972.971742412
5,0.7,4,3,16.991315296066,306743.75617414
6,0.7,4,3,16.6656571382512,304153.000113396
7,0.7,4,3,16.3702117210169,302066.861411934
8,0.7,4,3,16.1067267225085,300379.403759004
9,0.7,4,3,15.8751848059602,299006.864749785
10,0.7,4,3,15.6742239763727,297886.335315181
11,0.7,4,3,15.5015913463437,296968.491481103
12,0.7,4,3,15.3545385213231,296214.383779668
13,0.7,4,3,15.2301271680323,295593.179253152
14,0.7,4,3,15.125444338195,295080.335969131
15,0.7,4,3,15.0377406616062,294656.198820146
16,0.7,4,3,8.84216366764808,203626.194726829
17,0.7,4,3,8.41231784175338,199799.487412391
18,0.7,4,3,8.09192922964136,197575.788962896
19,0.7,4,3,7.88756813285467,196821.567449467
20,0.7,4,3,7.76309284194141,196808.426826279
21,0.7,4,3,7.70593233769,197331.520081718
22,0.7,4,3,7.69507915617259,198086.326241508
23,0.7,4,3,7.715299564134,198912.229447808
24,0.7,4,3,7.75368047730775,199700.058710772
25,0.7,4,3,7.80045288974539,200390.988191007
26,0.7,4,3,7.84876810263433,200961.774861389
27,0.7,4,3,7.89432695726202,201412.781927499
28,0.7,4,3,7.93483732494769,201757.58870006
29,0.7,4,3,7.96937976032882,202015.078488282
30,0.7,4,3,7.99795466290122,202204.589304904
31,0.7,4,3,8.02105765330722,202342.895441155
32,0.7,4,3,8.03941410484481,202443.555291532
33,0.7,4,3,8.05383489409501,202517.436712873
34,0.7,4,3,8.06508666076607,202572.515863351
35,0.7,4,3,8.07384374430455,202614.490929051
36,0.7,4,3,8.08065585859624,202647.103961823
37,0.7,4,3,8.08597065201119,202673.021177688
38,0.7,4,3,8.09013772771102,202694.031589683
39,0.7,4,3,8.09342462550029,202711.326553698
40,0.7,4,3,8.0960326066006,202725.697922118
41,0.7,4,3,8.09810835787701,202737.623778326
42,0.7,4,3,8.09976886133266,202747.458485099
43,0.7,4,3,8.10110666573992,202755.593363403
44,0.7,4,3,8.10219105530212,202762.330904341
45,0.7,4,3,8.10307508965985,202767.921663065
46,0.7,4,3,8.1037992307792,202772.565489407
47,0.7,4,3,8.10439449994696,202776.421788057
48,0.7,4,3,8.10488489675637,202779.619011041
49,0.7,4,3,8.10528931141978,202782.263468783
50,0.7,4,3,8.10562284733183,202784.444651551
2,0.7,4,4,18.1042974803516,319112.501956572
3,0.7,4,4,17.71653092808,314010.647345109
4,0.7,4,4,17.3434447503972,309972.971742412
5,0.7,4,4,16.991315296066,306743.75617414
6,0.7,4,4,16.6656571382512,304153.000113396
7,0.7,4,4,16.3702117210169,302066.861411934
8,0.7,4,4,16.1067267225085,300379.403759004
9,0.7,4,4,15.8751848059602,299006.864749785
10,0.7,4,4,15.6742239763727,297886.335315181
11,0.7,4,4,15.5015913463437,296968.491481103
12,0.7,4,4,15.3545385213231,296214.383779668
13,0.7,4,4,15.2301271680323,295593.179253152
14,0.7,4,4,15.125444338195,295080.335969131
15,0.7,4,4,15.0377406616062,294656.198820146
16,0.7,4,4,8.48240655350553,189464.850036622
17,0.7,4,4,8.06035922747849,185964.824817209
18,0.7,4,4,7.7494854083943,183971.783721103
19,0.7,4,4,7.55557340888217,183382.629481405
20,0.7,4,4,7.44296675012503,183516.313674938
21,0.7,4,4,7.39818355514615,184172.70795947
22,0.7,4,4,7.40000084244264,185055.388021373
23,0.7,4,4,7.43255336310634,185999.736725132
24,0.7,4,4,7.48237795063178,186891.980835755
25,0.7,4,4,7.53842668563691,187654.909390844
26,0.7,4,4,7.59280115828491,188253.621479405
27,0.7,4,4,7.64157713739446,188702.329401319
28,0.7,4,4,7.68318295256303,189029.137406984
29,0.7,4,4,7.71751872774051,189264.821186007
30,0.7,4,4,7.7452178022752,189434.888951476
31,0.7,4,4,7.76726812457443,189559.581768782
32,0.7,4,4,7.784681230548,189652.913393009
33,0.7,4,4,7.79837607790706,189724.317800058
34,0.7,4,4,7.8091306565902,189780.005219124
35,0.7,4,4,7.81756346755626,189823.826365481
36,0.7,4,4,7.82417564984008,189858.581818856
37,0.7,4,4,7.82937281883114,189886.464842
38,0.7,4,4,7.83347001653576,189909.029954562
39,0.7,4,4,7.83671094516376,189927.420225857
40,0.7,4,4,7.83928260976869,189942.485572483
41,0.7,4,4,7.84132815594904,189954.868778612
42,0.7,4,4,7.84296781707545,189965.09480421
43,0.7,4,4,7.84429229183788,189973.576184884
44,0.7,4,4,7.84536968218165,189980.631103868
45,0.7,4,4,7.84625131651298,189986.508021234
46,0.7,4,4,7.84697613609759,189991.404123692
47,0.7,4,4,7.84757399014125,189995.479033547
48,0.7,4,4,7.84806809415996,189998.86463875
49,0.7,4,4,7.84847683733329,190001.671821073
50,0.7,4,4,7.8488150222671,190003.994701235
2,0.7,5,1,18.1042974803516,319112.501956572
3,0.7,5,1,17.71653092808,314010.647345109
4,0.7,5,1,17.3434447503972,309972.971742412
5,0.7,5,1,16.991315296066,306743.75617414
6,0.7,5,1,16.6656571382512,304153.000113396
7,0.7,5,1,16.3702117210169,302066.861411934
8,0.7,5,1,16.1067267225085,300379.403759004
9,0.7,5,1,15.8751848059602,299006.864749785
10,0.7,5,1,15.6742239763727,297886.335315181
11,0.7,5,1,15.5015913463437,296968.491481103
12,0.7,5,1,15.3545385213231,296214.383779668
13,0.7,5,1,15.2301271680323,295593.179253152
14,0.7,5,1,15.125444338195,295080.335969131
15,0.7,5,1,15.0377406616062,294656.198820146
16,0.7,5,1,10.93387367778,287838.682359899
17,0.7,5,1,10.4605425419035,282256.641941297
18,0.7,5,1,10.0902425440647,278927.932882506
19,0.7,5,1,9.83226372936242,277466.397624066
20,0.7,5,1,9.64815179680248,276866.049598173
21,0.7,5,1,9.52975283639028,276887.188756638
22,0.7,5,1,9.45642061951514,277149.746222887
23,0.7,5,1,9.41598616122107,277508.03210129
24,0.7,5,1,9.39725849314214,277858.643875156
25,0.7,5,1,9.39199264951607,278156.297227289
26,0.7,5,1,9.39398072243203,278381.61065247
27,0.7,5,1,9.39914478657383,278536.528666597
28,0.7,5,1,9.40496084415416,278631.900870527
29,0.7,5,1,9.41010232321731,278682.362956601
30,0.7,5,1,9.41402554831732,278702.06067125
31,0.7,5,1,9.41665927059955,278702.824801454
32,0.7,5,1,9.41817267765668,278693.46789723
33,0.7,5,1,9.4188276096539,278679.96526153
34,0.7,5,1,9.41889105088343,278665.967547195
35,0.7,5,1,9.41859185880316,278653.42196522
36,0.7,5,1,9.41810513200561,278643.135613221
37,0.7,5,1,9.4175525721998,278635.225532174
38,0.7,5,1,9.41701054996881,278629.442742785
39,0.7,5,1,9.41652081863959,278625.386675741
40,0.7,5,1,9.4161009713899,278622.634006507
41,0.7,5,1,9.41575332406294,278620.807035076
42,0.7,5,1,9.41547392848507,278619.614846991
43,0.7,5,1,9.41525441725032,278618.842018043
44,0.7,5,1,9.41508484430853,278618.336410569
45,0.7,5,1,9.41495532821225,278617.994969405
46,0.7,5,1,9.41485697987505,278617.750900985
47,0.7,5,1,9.4147822895302,278617.562892052
48,0.7,5,1,9.4147252213145,278617.406859491
49,0.7,5,1,9.41468111809249,278617.26984626
50,0.7,5,1,9.41464650332831,278617.145657921
2,0.7,5,2,18.1042974803516,319112.501956572
3,0.7,5,2,17.71653092808,314010.647345109
4,0.7,5,2,17.3434447503972,309972.971742412
5,0.7,5,2,16.991315296066,306743.75617414
6,0.7,5,2,16.6656571382512,304153.000113396
7,0.7,5,2,16.3702117210169,302066.861411934
8,0.7,5,2,16.1067267225085,300379.403759004
9,0.7,5,2,15.8751848059602,299006.864749785
10,0.7,5,2,15.6742239763727,297886.335315181
11,0.7,5,2,15.5015913463437,296968.491481103
12,0.7,5,2,15.3545385213231,296214.383779668
13,0.7,5,2,15.2301271680323,295593.179253152
14,0.7,5,2,15.125444338195,295080.335969131
15,0.7,5,2,15.0377406616062,294656.198820146
16,0.7,5,2,9.48130072224777,229028.414290595
17,0.7,5,2,9.03775089010541,224638.038960052
18,0.7,5,2,8.70108200331597,222033.491205693
19,0.7,5,2,8.47902629520353,221017.913553052
20,0.7,5,2,8.33459986892303,220777.008992015
21,0.7,5,2,8.25676464201649,221097.082767704
22,0.7,5,2,8.22476499249862,221655.417310121
23,0.7,5,2,8.22442478672023,222297.785508602
24,0.7,5,2,8.24343930376831,222917.231305535
25,0.7,5,2,8.27256026147346,223458.709054555
26,0.7,5,2,8.30516849947559,223899.654192877
27,0.7,5,2,8.33704238390931,224240.203271929
28,0.7,5,2,8.36581836217407,224492.494136535
29,0.7,5,2,8.39044133274614,224673.549224738
30,0.7,5,2,8.41073201850149,224800.697793245
31,0.7,5,2,8.42700886502249,224889.048080048
32,0.7,5,2,8.43982511295789,224950.59465512
33,0.7,5,2,8.44979890478094,224994.204969187
34,0.7,5,2,8.45751695189081,225026.076942446
35,0.7,5,2,8.46348747621452,225050.330414999
36,0.7,5,2,8.46812521470534,225069.583001917
37,0.7,5,2,8.47175439073203,225085.428598143
38,0.7,5,2,8.47462059244727,225098.80322818
39,0.7,5,2,8.47690567935197,225110.24497486
40,0.7,5,2,8.47874242743241,225120.067845892
41,0.7,5,2,8.48022740875088,225128.471082353
42,0.7,5,2,8.48143856409483,225135.625163639
43,0.7,5,2,8.48243325207808,225141.680535215
44,0.7,5,2,8.48325423267791,225146.774688538
45,0.7,5,2,8.48393394616993,225151.034454846
46,0.7,5,2,8.48449752467218,225154.576341978
47,0.7,5,2,8.48496484686453,225157.505998699
48,0.7,5,2,8.48535196791731,225159.917953539
49,0.7,5,2,8.4856721107405,225161.895730068
50,0.7,5,2,8.48593631081465,225163.512151469
2,0.7,5,3,18.1042974803516,319112.501956572
3,0.7,5,3,17.71653092808,314010.647345109
4,0.7,5,3,17.3434447503972,309972.971742412
5,0.7,5,3,16.991315296066,306743.75617414
6,0.7,5,3,16.6656571382512,304153.000113396
7,0.7,5,3,16.3702117210169,302066.861411934
8,0.7,5,3,16.1067267225085,300379.403759004
9,0.7,5,3,15.8751848059602,299006.864749785
10,0.7,5,3,15.6742239763727,297886.335315181
11,0.7,5,3,15.5015913463437,296968.491481103
12,0.7,5,3,15.3545385213231,296214.383779668
13,0.7,5,3,15.2301271680323,295593.179253152
14,0.7,5,3,15.125444338195,295080.335969131
15,0.7,5,3,15.0377406616062,294656.198820146
16,0.7,5,3,8.84216366764808,203626.194726829
17,0.7,5,3,8.41231784175338,199799.487412391
18,0.7,5,3,8.09192922964136,197575.788962896
19,0.7,5,3,7.88756813285467,196821.567449467
20,0.7,5,3,7.76309284194141,196808.426826279
21,0.7,5,3,7.70593233769,197331.520081718
22,0.7,5,3,7.69507915617259,198086.326241508
23,0.7,5,3,7.715299564134,198912.229447808
24,0.7,5,3,7.75368047730775,199700.058710772
25,0.7,5,3,7.80045288974539,200390.988191007
26,0.7,5,3,7.84876810263433,200961.774861389
27,0.7,5,3,7.89432695726202,201412.781927499
28,0.7,5,3,7.93483732494769,201757.58870006
29,0.7,5,3,7.96937976032882,202015.078488282
30,0.7,5,3,7.99795466290122,202204.589304904
31,0.7,5,3,8.02105765330722,202342.895441155
32,0.7,5,3,8.03941410484481,202443.555291532
33,0.7,5,3,8.05383489409501,202517.436712873
34,0.7,5,3,8.06508666076607,202572.515863351
35,0.7,5,3,8.07384374430455,202614.490929051
36,0.7,5,3,8.08065585859624,202647.103961823
37,0.7,5,3,8.08597065201119,202673.021177688
38,0.7,5,3,8.09013772771102,202694.031589683
39,0.7,5,3,8.09342462550029,202711.326553698
40,0.7,5,3,8.0960326066006,202725.697922118
41,0.7,5,3,8.09810835787701,202737.623778326
42,0.7,5,3,8.09976886133266,202747.458485099
43,0.7,5,3,8.10110666573992,202755.593363403
44,0.7,5,3,8.10219105530212,202762.330904341
45,0.7,5,3,8.10307508965985,202767.921663065
46,0.7,5,3,8.1037992307792,202772.565489407
47,0.7,5,3,8.10439449994696,202776.421788057
48,0.7,5,3,8.10488489675637,202779.619011041
49,0.7,5,3,8.10528931141978,202782.263468783
50,0.7,5,3,8.10562284733183,202784.444651551
2,0.7,5,4,18.1042974803516,319112.501956572
3,0.7,5,4,17.71653092808,314010.647345109
4,0.7,5,4,17.3434447503972,309972.971742412
5,0.7,5,4,16.991315296066,306743.75617414
6,0.7,5,4,16.6656571382512,304153.000113396
7,0.7,5,4,16.3702117210169,302066.861411934
8,0.7,5,4,16.1067267225085,300379.403759004
9,0.7,5,4,15.8751848059602,299006.864749785
10,0.7,5,4,15.6742239763727,297886.335315181
11,0.7,5,4,15.5015913463437,296968.491481103
12,0.7,5,4,15.3545385213231,296214.383779668
13,0.7,5,4,15.2301271680323,295593.179253152
14,0.7,5,4,15.125444338195,295080.335969131
15,0.7,5,4,15.0377406616062,294656.198820146
16,0.7,5,4,8.48240655350553,189464.850036622
17,0.7,5,4,8.06035922747849,185964.824817209
18,0.7,5,4,7.7494854083943,183971.783721103
19,0.7,5,4,7.55557340888217,183382.629481405
20,0.7,5,4,7.44296675012503,183516.313674938
21,0.7,5,4,7.39818355514615,184172.70795947
22,0.7,5,4,7.40000084244264,185055.388021373
23,0.7,5,4,7.43255336310634,185999.736725132
24,0.7,5,4,7.48237795063178,186891.980835755
25,0.7,5,4,7.53842668563691,187654.909390844
26,0.7,5,4,7.59280115828491,188253.621479405
27,0.7,5,4,7.64157713739446,188702.329401319
28,0.7,5,4,7.68318295256303,189029.137406984
29,0.7,5,4,7.71751872774051,189264.821186007
30,0.7,5,4,7.7452178022752,189434.888951476
31,0.7,5,4,7.76726812457443,189559.581768782
32,0.7,5,4,7.784681230548,189652.913393009
33,0.7,5,4,7.79837607790706,189724.317800058
34,0.7,5,4,7.8091306565902,189780.005219124
35,0.7,5,4,7.81756346755626,189823.826365481
36,0.7,5,4,7.82417564984008,189858.581818856
37,0.7,5,4,7.82937281883114,189886.464842
38,0.7,5,4,7.83347001653576,189909.029954562
39,0.7,5,4,7.83671094516376,189927.420225857
40,0.7,5,4,7.83928260976869,189942.485572483
41,0.7,5,4,7.84132815594904,189954.868778612
42,0.7,5,4,7.84296781707545,189965.09480421
43,0.7,5,4,7.84429229183788,189973.576184884
44,0.7,5,4,7.84536968218165,189980.631103868
45,0.7,5,4,7.84625131651298,189986.508021234
46,0.7,5,4,7.84697613609759,189991.404123692
47,0.7,5,4,7.84757399014125,189995.479033547
48,0.7,5,4,7.84806809415996,189998.86463875
49,0.7,5,4,7.84847683733329,190001.671821073
50,0.7,5,4,7.8488150222671,190003.994701235
2,0.7,6,1,18.1042974803516,319112.501956572
3,0.7,6,1,17.71653092808,314010.647345109
4,0.7,6,1,17.3434447503972,309972.971742412
5,0.7,6,1,16.991315296066,306743.75617414
6,0.7,6,1,16.6656571382512,304153.000113396
7,0.7,6,1,16.3702117210169,302066.861411934
8,0.7,6,1,16.1067267225085,300379.403759004
9,0.7,6,1,15.8751848059602,299006.864749785
10,0.7,6,1,15.6742239763727,297886.335315181
11,0.7,6,1,15.5015913463437,296968.491481103
12,0.7,6,1,15.3545385213231,296214.383779668
13,0.7,6,1,15.2301271680323,295593.179253152
14,0.7,6,1,15.125444338195,295080.335969131
15,0.7,6,1,15.0377406616062,294656.198820146
16,0.7,6,1,10.93387367778,287838.682359899
17,0.7,6,1,10.4605425419035,282256.641941297
18,0.7,6,1,10.0902425440647,278927.932882506
19,0.7,6,1,9.83226372936242,277466.397624066
20,0.7,6,1,9.64815179680248,276866.049598173
21,0.7,6,1,9.52975283639028,276887.188756638
22,0.7,6,1,9.45642061951514,277149.746222887
23,0.7,6,1,9.41598616122107,277508.03210129
24,0.7,6,1,9.39725849314214,277858.643875156
25,0.7,6,1,9.39199264951607,278156.297227289
26,0.7,6,1,9.39398072243203,278381.61065247
27,0.7,6,1,9.39914478657383,278536.528666597
28,0.7,6,1,9.40496084415416,278631.900870527
29,0.7,6,1,9.41010232321731,278682.362956601
30,0.7,6,1,9.41402554831732,278702.06067125
31,0.7,6,1,9.41665927059955,278702.824801454
32,0.7,6,1,9.41817267765668,278693.46789723
33,0.7,6,1,9.4188276096539,278679.96526153
34,0.7,6,1,9.41889105088343,278665.967547195
35,0.7,6,1,9.41859185880316,278653.42196522
36,0.7,6,1,9.41810513200561,278643.135613221
37,0.7,6,1,9.4175525721998,278635.225532174
38,0.7,6,1,9.41701054996881,278629.442742785
39,0.7,6,1,9.41652081863959,278625.386675741
40,0.7,6,1,9.4161009713899,278622.634006507
41,0.7,6,1,9.41575332406294,278620.807035076
42,0.7,6,1,9.41547392848507,278619.614846991
43,0.7,6,1,9.41525441725032,278618.842018043
44,0.7,6,1,9.41508484430853,278618.336410569
45,0.7,6,1,9.41495532821225,278617.994969405
46,0.7,6,1,9.41485697987505,278617.750900985
47,0.7,6,1,9.4147822895302,278617.562892052
48,0.7,6,1,9.4147252213145,278617.406859491
49,0.7,6,1,9.41468111809249,278617.26984626
50,0.7,6,1,9.41464650332831,278617.145657921
2,0.7,6,2,18.1042974803516,319112.501956572
3,0.7,6,2,17.71653092808,314010.647345109
4,0.7,6,2,17.3434447503972,309972.971742412
5,0.7,6,2,16.991315296066,306743.75617414
6,0.7,6,2,16.6656571382512,304153.000113396
7,0.7,6,2,16.3702117210169,302066.861411934
8,0.7,6,2,16.1067267225085,300379.403759004
9,0.7,6,2,15.8751848059602,299006.864749785
10,0.7,6,2,15.6742239763727,297886.335315181
11,0.7,6,2,15.5015913463437,296968.491481103
12,0.7,6,2,15.3545385213231,296214.383779668
13,0.7,6,2,15.2301271680323,295593.179253152
14,0.7,6,2,15.125444338195,295080.335969131
15,0.7,6,2,15.0377406616062,294656.198820146
16,0.7,6,2,9.48130072224777,229028.414290595
17,0.7,6,2,9.03775089010541,224638.038960052
18,0.7,6,2,8.70108200331597,222033.491205693
19,0.7,6,2,8.47902629520353,221017.913553052
20,0.7,6,2,8.33459986892303,220777.008992015
21,0.7,6,2,8.25676464201649,221097.082767704
22,0.7,6,2,8.22476499249862,221655.417310121
23,0.7,6,2,8.22442478672023,222297.785508602
24,0.7,6,2,8.24343930376831,222917.231305535
25,0.7,6,2,8.27256026147346,223458.709054555
26,0.7,6,2,8.30516849947559,223899.654192877
27,0.7,6,2,8.33704238390931,224240.203271929
28,0.7,6,2,8.36581836217407,224492.494136535
29,0.7,6,2,8.39044133274614,224673.549224738
30,0.7,6,2,8.41073201850149,224800.697793245
31,0.7,6,2,8.42700886502249,224889.048080048
32,0.7,6,2,8.43982511295789,224950.59465512
33,0.7,6,2,8.44979890478094,224994.204969187
34,0.7,6,2,8.45751695189081,225026.076942446
35,0.7,6,2,8.46348747621452,225050.330414999
36,0.7,6,2,8.46812521470534,225069.583001917
37,0.7,6,2,8.47175439073203,225085.428598143
38,0.7,6,2,8.47462059244727,225098.80322818
39,0.7,6,2,8.47690567935197,225110.24497486
40,0.7,6,2,8.47874242743241,225120.067845892
41,0.7,6,2,8.48022740875088,225128.471082353
42,0.7,6,2,8.48143856409483,225135.625163639
43,0.7,6,2,8.48243325207808,225141.680535215
44,0.7,6,2,8.48325423267791,225146.774688538
45,0.7,6,2,8.48393394616993,225151.034454846
46,0.7,6,2,8.48449752467218,225154.576341978
47,0.7,6,2,8.48496484686453,225157.505998699
48,0.7,6,2,8.48535196791731,225159.917953539
49,0.7,6,2,8.4856721107405,225161.895730068
50,0.7,6,2,8.48593631081465,225163.512151469
2,0.7,6,3,18.1042974803516,319112.501956572
3,0.7,6,3,17.71653092808,314010.647345109
4,0.7,6,3,17.3434447503972,309972.971742412
5,0.7,6,3,16.991315296066,306743.75617414
6,0.7,6,3,16.6656571382512,304153.000113396
7,0.7,6,3,16.3702117210169,302066.861411934
8,0.7,6,3,16.1067267225085,300379.403759004
9,0.7,6,3,15.8751848059602,299006.864749785
10,0.7,6,3,15.6742239763727,297886.335315181
11,0.7,6,3,15.5015913463437,296968.491481103
12,0.7,6,3,15.3545385213231,296214.383779668
13,0.7,6,3,15.2301271680323,295593.179253152
14,0.7,6,3,15.125444338195,295080.335969131
15,0.7,6,3,15.0377406616062,294656.198820146
16,0.7,6,3,8.84216366764808,203626.194726829
17,0.7,6,3,8.41231784175338,199799.487412391
18,0.7,6,3,8.09192922964136,197575.788962896
19,0.7,6,3,7.88756813285467,196821.567449467
20,0.7,6,3,7.76309284194141,196808.426826279
21,0.7,6,3,7.70593233769,197331.520081718
22,0.7,6,3,7.69507915617259,198086.326241508
23,0.7,6,3,7.715299564134,198912.229447808
24,0.7,6,3,7.75368047730775,199700.058710772
25,0.7,6,3,7.80045288974539,200390.988191007
26,0.7,6,3,7.84876810263433,200961.774861389
27,0.7,6,3,7.89432695726202,201412.781927499
28,0.7,6,3,7.93483732494769,201757.58870006
29,0.7,6,3,7.96937976032882,202015.078488282
30,0.7,6,3,7.99795466290122,202204.589304904
31,0.7,6,3,8.02105765330722,202342.895441155
32,0.7,6,3,8.03941410484481,202443.555291532
33,0.7,6,3,8.05383489409501,202517.436712873
34,0.7,6,3,8.06508666076607,202572.515863351
35,0.7,6,3,8.07384374430455,202614.490929051
36,0.7,6,3,8.08065585859624,202647.103961823
37,0.7,6,3,8.08597065201119,202673.021177688
38,0.7,6,3,8.09013772771102,202694.031589683
39,0.7,6,3,8.09342462550029,202711.326553698
40,0.7,6,3,8.0960326066006,202725.697922118
41,0.7,6,3,8.09810835787701,202737.623778326
42,0.7,6,3,8.09976886133266,202747.458485099
43,0.7,6,3,8.10110666573992,202755.593363403
44,0.7,6,3,8.10219105530212,202762.330904341
45,0.7,6,3,8.10307508965985,202767.921663065
46,0.7,6,3,8.1037992307792,202772.565489407
47,0.7,6,3,8.10439449994696,202776.421788057
48,0.7,6,3,8.10488489675637,202779.619011041
49,0.7,6,3,8.10528931141978,202782.263468783
50,0.7,6,3,8.10562284733183,202784.444651551
2,0.7,6,4,18.1042974803516,319112.501956572
3,0.7,6,4,17.71653092808,314010.647345109
4,0.7,6,4,17.3434447503972,309972.971742412
5,0.7,6,4,16.991315296066,306743.75617414
6,0.7,6,4,16.6656571382512,304153.000113396
7,0.7,6,4,16.3702117210169,302066.861411934
8,0.7,6,4,16.1067267225085,300379.403759004
9,0.7,6,4,15.8751848059602,299006.864749785
10,0.7,6,4,15.6742239763727,297886.335315181
11,0.7,6,4,15.5015913463437,296968.491481103
12,0.7,6,4,15.3545385213231,296214.383779668
13,0.7,6,4,15.2301271680323,295593.179253152
14,0.7,6,4,15.125444338195,295080.335969131
15,0.7,6,4,15.0377406616062,294656.198820146
16,0.7,6,4,8.48240655350553,189464.850036622
17,0.7,6,4,8.06035922747849,185964.824817209
18,0.7,6,4,7.7494854083943,183971.783721103
19,0.7,6,4,7.55557340888217,183382.629481405
20,0.7,6,4,7.44296675012503,183516.313674938
21,0.7,6,4,7.39818355514615,184172.70795947
22,0.7,6,4,7.40000084244264,185055.388021373
23,0.7,6,4,7.43255336310634,185999.736725132
24,0.7,6,4,7.48237795063178,186891.980835755
25,0.7,6,4,7.53842668563691,187654.909390844
26,0.7,6,4,7.59280115828491,188253.621479405
27,0.7,6,4,7.64157713739446,188702.329401319
28,0.7,6,4,7.68318295256303,189029.137406984
29,0.7,6,4,7.71751872774051,189264.821186007
30,0.7,6,4,7.7452178022752,189434.888951476
31,0.7,6,4,7.76726812457443,189559.581768782
32,0.7,6,4,7.784681230548,189652.913393009
33,0.7,6,4,7.79837607790706,189724.317800058
34,0.7,6,4,7.8091306565902,189780.005219124
35,0.7,6,4,7.81756346755626,189823.826365481
36,0.7,6,4,7.82417564984008,189858.581818856
37,0.7,6,4,7.82937281883114,189886.464842
38,0.7,6,4,7.83347001653576,189909.029954562
39,0.7,6,4,7.83671094516376,189927.420225857
40,0.7,6,4,7.83928260976869,189942.485572483
41,0.7,6,4,7.84132815594904,189954.868778612
42,0.7,6,4,7.84296781707545,189965.09480421
43,0.7,6,4,7.84429229183788,189973.576184884
44,0.7,6,4,7.84536968218165,189980.631103868
45,0.7,6,4,7.84625131651298,189986.508021234
46,0.7,6,4,7.84697613609759,189991.404123692
47,0.7,6,4,7.84757399014125,189995.479033547
48,0.7,6,4,7.84806809415996,189998.86463875
